 PageNo, Speed, Length, RealPower, SetFrequency, SetDuty, SetPower, GateOnTime, WorkingTime
34,30,19.4,127,1000,100,38,650, 2022-01-18 11:56:15.590
35,30,19.4,127,1000,100,38,650, 2022-01-18 11:56:19.082
36,30,19.4,127,1000,100,38,650, 2022-01-18 11:56:20.774
37,30,19.4,127,1000,100,38,650, 2022-01-18 11:56:22.534
38,30,19.4,126,1000,100,38,650, 2022-01-18 11:56:25.590
39,30,19.4,127,1000,100,38,650, 2022-01-18 11:56:27.072
1,250,241.1,1193,1000,100,82,1154, 2022-01-18 12:00:18.808
2,250,241.2,1220,1000,100,83,1670, 2022-01-18 12:00:22.144
3,250,241.1,1201,1000,100,82,1153, 2022-01-18 12:00:24.956
4,250,241.2,1225,1000,100,83,1670, 2022-01-18 12:00:28.184
5,250,241.1,1203,1000,100,82,1154, 2022-01-18 12:00:30.968
6,250,241.2,1227,1000,100,83,1670, 2022-01-18 12:00:34.322
7,250,241.1,1202,1000,100,82,1153, 2022-01-18 12:00:40.428
8,250,241.2,1227,1000,100,83,1670, 2022-01-18 12:00:43.834
9,250,241.1,1204,1000,100,82,1154, 2022-01-18 12:00:46.616
10,250,241.2,1230,1000,100,83,1670, 2022-01-18 12:00:50.016
11,250,241.1,1207,1000,100,82,1154, 2022-01-18 12:00:52.768
12,250,241.2,1231,1000,100,83,1670, 2022-01-18 12:00:56.058
13,30,19.4,127,1000,100,38,650, 2022-01-18 12:01:00.666
14,30,19.4,127,1000,100,35,650, 2022-01-18 12:01:02.410
15,30,19.4,127,1000,100,38,650, 2022-01-18 12:01:05.412
16,30,19.4,127,1000,100,38,650, 2022-01-18 12:01:08.846
17,30,19.4,127,1000,100,38,650, 2022-01-18 12:01:10.608
18,30,19.4,127,1000,100,38,650, 2022-01-18 12:01:12.428
19,250,241.1,1221,1000,100,83,1670, 2022-01-18 12:01:33.582
20,250,241.2,1202,1000,100,82,1154, 2022-01-18 12:01:36.152
21,250,241.1,1227,1000,100,83,1670, 2022-01-18 12:01:39.602
22,250,241.2,1206,1000,100,82,1154, 2022-01-18 12:01:42.264
23,250,241.1,1230,1000,100,83,1670, 2022-01-18 12:01:45.738
24,250,241.2,1207,1000,100,82,1154, 2022-01-18 12:01:48.422
25,250,241.1,1227,1000,100,83,1670, 2022-01-18 12:01:55.055
26,250,241.2,1207,1000,100,82,1154, 2022-01-18 12:01:57.741
27,250,241.1,1231,1000,100,83,1670, 2022-01-18 12:02:01.205
28,250,241.2,1208,1000,100,82,1154, 2022-01-18 12:02:03.803
29,250,241.1,1232,1000,100,83,1670, 2022-01-18 12:02:07.385
30,250,241.2,1209,1000,100,82,1154, 2022-01-18 12:02:10.077
31,30,19.4,127,1000,100,38,650, 2022-01-18 12:02:14.551
32,30,19.4,127,1000,100,38,650, 2022-01-18 12:02:16.079
33,30,19.4,126,1000,100,38,650, 2022-01-18 12:02:19.133
34,30,19.4,127,1000,100,38,650, 2022-01-18 12:02:20.919
35,30,19.4,127,1000,100,38,650, 2022-01-18 12:02:24.429
36,30,19.4,127,1000,100,38,650, 2022-01-18 12:02:26.131
37,30,19.4,127,1000,100,38,650, 2022-01-18 12:02:27.899
38,30,19.4,126,1000,100,38,650, 2022-01-18 12:02:30.945
39,30,19.4,127,1000,100,38,650, 2022-01-18 12:02:32.489
1,250,241.1,1193,1000,100,82,1154, 2022-01-18 13:06:11.862
2,250,241.2,1220,1000,100,83,1670, 2022-01-18 13:06:15.254
3,250,241.1,1201,1000,100,82,1153, 2022-01-18 13:06:18.088
4,250,241.2,1225,1000,100,83,1670, 2022-01-18 13:06:21.354
5,250,241.1,1203,1000,100,82,1154, 2022-01-18 13:06:24.198
6,250,241.2,1227,1000,100,83,1670, 2022-01-18 13:06:27.408
7,250,241.1,1202,1000,100,82,1153, 2022-01-18 13:06:33.380
8,250,241.2,1227,1000,100,83,1670, 2022-01-18 13:06:36.748
9,250,241.1,1204,1000,100,82,1154, 2022-01-18 13:06:39.496
10,250,241.2,1230,1000,100,83,1670, 2022-01-18 13:06:42.744
11,250,241.1,1207,1000,100,82,1154, 2022-01-18 13:06:45.588
12,250,241.2,1231,1000,100,83,1670, 2022-01-18 13:06:48.844
13,30,19.4,127,1000,100,38,650, 2022-01-18 13:06:53.396
14,30,19.4,127,1000,100,35,650, 2022-01-18 13:06:55.078
15,30,19.4,127,1000,100,38,650, 2022-01-18 13:06:58.012
16,30,19.4,127,1000,100,38,650, 2022-01-18 13:07:01.376
17,30,19.4,127,1000,100,38,650, 2022-01-18 13:07:03.066
18,30,19.4,127,1000,100,38,650, 2022-01-18 13:07:04.788
19,250,241.1,1221,1000,100,83,1670, 2022-01-18 13:07:25.798
20,250,241.2,1202,1000,100,82,1154, 2022-01-18 13:07:28.450
21,250,241.1,1227,1000,100,83,1670, 2022-01-18 13:07:31.964
22,250,241.2,1206,1000,100,82,1154, 2022-01-18 13:07:34.600
23,250,241.1,1230,1000,100,83,1670, 2022-01-18 13:07:38.088
24,250,241.2,1207,1000,100,82,1154, 2022-01-18 13:07:40.848
25,250,241.1,1227,1000,100,83,1670, 2022-01-18 13:07:47.632
26,250,241.2,1207,1000,100,82,1154, 2022-01-18 13:07:50.208
27,250,241.1,1231,1000,100,83,1670, 2022-01-18 13:07:53.650
28,250,241.2,1208,1000,100,82,1154, 2022-01-18 13:07:56.444
29,250,241.1,1232,1000,100,83,1670, 2022-01-18 13:08:00.012
30,250,241.2,1209,1000,100,82,1154, 2022-01-18 13:08:02.616
31,30,19.4,127,1000,100,38,650, 2022-01-18 13:08:07.296
32,30,19.4,127,1000,100,38,650, 2022-01-18 13:08:08.780
33,30,19.4,126,1000,100,38,650, 2022-01-18 13:08:11.868
34,30,19.4,127,1000,100,38,650, 2022-01-18 13:08:13.638
35,30,19.4,127,1000,100,38,650, 2022-01-18 13:08:17.164
36,30,19.4,127,1000,100,38,650, 2022-01-18 13:08:18.904
37,30,19.4,127,1000,100,38,650, 2022-01-18 13:08:20.594
38,30,19.4,126,1000,100,38,650, 2022-01-18 13:08:23.608
39,30,19.4,127,1000,100,38,650, 2022-01-18 13:08:25.082
1,250,241.1,1193,1000,100,82,1154, 2022-01-18 13:11:24.116
2,250,241.2,1220,1000,100,83,1670, 2022-01-18 13:11:27.332
3,250,241.1,1201,1000,100,82,1153, 2022-01-18 13:11:30.044
4,250,241.2,1225,1000,100,83,1670, 2022-01-18 13:11:33.272
5,250,241.1,1203,1000,100,82,1154, 2022-01-18 13:11:36.060
6,250,241.2,1227,1000,100,83,1670, 2022-01-18 13:11:39.328
7,250,241.1,1202,1000,100,82,1153, 2022-01-18 13:11:45.366
8,250,241.2,1227,1000,100,83,1670, 2022-01-18 13:11:48.758
9,250,241.1,1204,1000,100,82,1154, 2022-01-18 13:11:51.618
10,250,241.2,1230,1000,100,83,1670, 2022-01-18 13:11:54.814
11,250,241.1,1207,1000,100,82,1154, 2022-01-18 13:11:57.620
12,250,241.2,1231,1000,100,83,1670, 2022-01-18 13:12:00.852
13,30,19.4,127,1000,100,38,650, 2022-01-18 13:12:05.516
14,30,19.4,127,1000,100,35,650, 2022-01-18 13:12:07.248
15,30,19.4,127,1000,100,38,650, 2022-01-18 13:12:10.228
16,30,19.4,127,1000,100,38,650, 2022-01-18 13:12:13.574
17,30,19.4,127,1000,100,38,650, 2022-01-18 13:12:15.292
18,30,19.4,127,1000,100,38,650, 2022-01-18 13:12:17.006
19,250,241.1,1221,1000,100,83,1670, 2022-01-18 13:12:37.988
20,250,241.2,1202,1000,100,82,1154, 2022-01-18 13:12:40.702
21,250,241.1,1227,1000,100,83,1670, 2022-01-18 13:12:44.152
22,250,241.2,1206,1000,100,82,1154, 2022-01-18 13:12:46.784
23,250,241.1,1230,1000,100,83,1670, 2022-01-18 13:12:50.254
24,250,241.2,1207,1000,100,82,1154, 2022-01-18 13:12:52.916
25,250,241.1,1227,1000,100,83,1670, 2022-01-18 13:12:59.604
26,250,241.2,1207,1000,100,82,1154, 2022-01-18 13:13:02.226
27,250,241.1,1231,1000,100,83,1670, 2022-01-18 13:13:05.718
28,250,241.2,1208,1000,100,82,1154, 2022-01-18 13:13:08.297
29,250,241.1,1232,1000,100,83,1670, 2022-01-18 13:13:11.803
30,250,241.2,1209,1000,100,82,1154, 2022-01-18 13:13:14.433
31,30,19.4,127,1000,100,38,650, 2022-01-18 13:13:19.035
32,30,19.4,127,1000,100,38,650, 2022-01-18 13:13:20.597
33,30,19.4,126,1000,100,38,650, 2022-01-18 13:13:23.667
34,30,19.4,127,1000,100,38,650, 2022-01-18 13:13:25.419
35,30,19.4,127,1000,100,38,650, 2022-01-18 13:13:28.869
36,30,19.4,127,1000,100,38,650, 2022-01-18 13:13:30.567
37,30,19.4,127,1000,100,38,650, 2022-01-18 13:13:32.315
38,30,19.4,126,1000,100,38,650, 2022-01-18 13:13:35.259
39,30,19.4,127,1000,100,38,650, 2022-01-18 13:13:36.803
1,250,241.1,1911,1000,100,82,1154, 2022-01-18 13:16:43.627
2,250,241.2,1911,1000,100,83,1670, 2022-01-18 13:16:46.831
3,250,241.1,1911,1000,100,82,1153, 2022-01-18 13:16:49.561
4,250,241.2,1911,1000,100,83,1670, 2022-01-18 13:16:52.827
5,250,241.1,1911,1000,100,82,1154, 2022-01-18 13:16:55.567
6,250,241.2,1911,1000,100,83,1670, 2022-01-18 13:16:58.851
7,250,241.1,1911,1000,100,82,1153, 2022-01-18 13:17:04.857
8,250,241.2,1911,1000,100,83,1670, 2022-01-18 13:17:08.139
9,250,241.1,1911,1000,100,82,1154, 2022-01-18 13:17:11.015
10,250,241.2,1911,1000,100,83,1670, 2022-01-18 13:17:14.365
11,250,241.1,1911,1000,100,82,1154, 2022-01-18 13:17:17.185
12,250,241.2,1911,1000,100,83,1670, 2022-01-18 13:17:20.417
13,30,19.4,1911,1000,100,38,650, 2022-01-18 13:17:25.307
14,30,19.4,1911,1000,100,35,650, 2022-01-18 13:17:27.003
15,30,19.4,1911,1000,100,38,650, 2022-01-18 13:17:29.955
16,30,19.4,1911,1000,100,38,650, 2022-01-18 13:17:33.309
17,30,19.4,1911,1000,100,38,650, 2022-01-18 13:17:35.017
18,30,19.4,1911,1000,100,38,650, 2022-01-18 13:17:36.671
19,250,241.1,1911,1000,100,83,1670, 2022-01-18 13:17:57.719
20,250,241.2,1911,1000,100,82,1154, 2022-01-18 13:18:00.421
21,250,241.1,1911,1000,100,83,1670, 2022-01-18 13:18:03.947
22,250,241.2,1911,1000,100,82,1154, 2022-01-18 13:18:06.629
23,250,241.1,1911,1000,100,83,1670, 2022-01-18 13:18:10.115
24,250,241.2,1911,1000,100,82,1154, 2022-01-18 13:18:12.703
25,250,241.1,1911,1000,100,83,1670, 2022-01-18 13:18:19.391
26,250,241.2,1911,1000,100,82,1154, 2022-01-18 13:18:22.039
27,250,241.1,1911,1000,100,83,1670, 2022-01-18 13:18:25.541
28,250,241.2,1911,1000,100,82,1154, 2022-01-18 13:18:28.113
29,250,241.1,1911,1000,100,83,1670, 2022-01-18 13:18:31.599
30,250,241.2,1911,1000,100,82,1154, 2022-01-18 13:18:34.255
31,30,19.4,1911,1000,100,38,650, 2022-01-18 13:18:39.019
32,30,19.4,1911,1000,100,38,650, 2022-01-18 13:18:40.589
33,30,19.4,1911,1000,100,38,650, 2022-01-18 13:18:43.663
34,30,19.4,1911,1000,100,38,650, 2022-01-18 13:18:45.397
35,30,19.4,1911,1000,100,38,650, 2022-01-18 13:18:48.873
36,30,19.4,1911,1000,100,38,650, 2022-01-18 13:18:50.573
37,30,19.4,1911,1000,100,38,650, 2022-01-18 13:18:52.301
38,30,19.4,1911,1000,100,38,650, 2022-01-18 13:18:55.275
39,30,19.4,1911,1000,100,38,650, 2022-01-18 13:18:56.771
1,250,241.1,0,1000,100,82,1154, 2022-01-18 13:23:17.326
2,250,241.2,0,1000,100,83,1670, 2022-01-18 13:23:20.752
3,250,241.1,0,1000,100,82,1153, 2022-01-18 13:23:23.600
4,250,241.2,0,1000,100,83,1670, 2022-01-18 13:23:26.834
5,250,241.1,0,1000,100,82,1154, 2022-01-18 13:23:29.670
6,250,241.2,0,1000,100,83,1670, 2022-01-18 13:23:32.910
7,250,241.1,0,1000,100,82,1153, 2022-01-18 13:23:39.026
8,250,241.2,0,1000,100,83,1670, 2022-01-18 13:23:42.302
9,250,241.1,0,1000,100,82,1154, 2022-01-18 13:23:45.170
10,250,241.2,0,1000,100,83,1670, 2022-01-18 13:23:48.416
11,250,241.1,0,1000,100,82,1154, 2022-01-18 13:23:51.280
12,250,241.2,0,1000,100,83,1670, 2022-01-18 13:23:54.558
13,30,19.4,0,1000,100,38,650, 2022-01-18 13:23:59.260
14,30,19.4,0,1000,100,35,650, 2022-01-18 13:24:00.990
15,30,19.4,0,1000,100,38,650, 2022-01-18 13:24:03.922
16,30,19.4,0,1000,100,38,650, 2022-01-18 13:24:07.340
17,30,19.4,0,1000,100,38,650, 2022-01-18 13:24:09.092
18,30,19.4,0,1000,100,38,650, 2022-01-18 13:24:10.796
19,250,241.1,0,1000,100,83,1670, 2022-01-18 13:24:31.790
20,250,241.2,0,1000,100,82,1154, 2022-01-18 13:24:34.432
21,250,241.1,0,1000,100,83,1670, 2022-01-18 13:24:37.892
22,250,241.2,0,1000,100,82,1154, 2022-01-18 13:24:40.562
23,250,241.1,0,1000,100,83,1670, 2022-01-18 13:24:44.034
24,250,241.2,0,1000,100,82,1154, 2022-01-18 13:24:46.606
25,250,241.1,0,1000,100,83,1670, 2022-01-18 13:24:53.294
26,250,241.2,0,1000,100,82,1154, 2022-01-18 13:24:55.958
27,250,241.1,0,1000,100,83,1670, 2022-01-18 13:24:59.426
28,250,241.2,0,1000,100,82,1154, 2022-01-18 13:25:02.094
29,250,241.1,0,1000,100,83,1670, 2022-01-18 13:25:05.536
30,250,241.2,0,1000,100,82,1154, 2022-01-18 13:25:08.208
31,30,19.4,0,1000,100,38,650, 2022-01-18 13:25:12.932
32,30,19.4,0,1000,100,38,650, 2022-01-18 13:25:14.476
33,30,19.4,0,1000,100,38,650, 2022-01-18 13:25:17.550
34,30,19.4,0,1000,100,38,650, 2022-01-18 13:25:19.318
35,30,19.4,0,1000,100,38,650, 2022-01-18 13:25:22.856
36,30,19.4,0,1000,100,38,650, 2022-01-18 13:25:24.586
37,30,19.4,0,1000,100,38,650, 2022-01-18 13:25:26.282
38,30,19.4,0,1000,100,38,650, 2022-01-18 13:25:29.262
39,30,19.4,0,1000,100,38,650, 2022-01-18 13:25:30.792
1,250,241.1,0,1000,100,82,1154, 2022-01-18 13:30:14.701
2,250,241.2,0,1000,100,83,1670, 2022-01-18 13:30:17.933
3,250,241.1,0,1000,100,82,1153, 2022-01-18 13:30:20.757
4,250,241.2,0,1000,100,83,1670, 2022-01-18 13:30:24.007
5,250,241.1,0,1000,100,82,1154, 2022-01-18 13:30:26.753
6,250,241.2,0,1000,100,83,1670, 2022-01-18 13:30:29.999
7,250,241.1,0,1000,100,82,1153, 2022-01-18 13:30:36.023
8,250,241.2,0,1000,100,83,1670, 2022-01-18 13:30:39.327
9,250,241.1,0,1000,100,82,1154, 2022-01-18 13:30:42.157
10,250,241.2,0,1000,100,83,1670, 2022-01-18 13:30:45.411
11,250,241.1,0,1000,100,82,1154, 2022-01-18 13:30:48.273
12,250,241.2,0,1000,100,83,1670, 2022-01-18 13:30:51.537
13,30,19.4,0,1000,100,38,650, 2022-01-18 13:30:56.399
14,30,19.4,0,1000,100,35,650, 2022-01-18 13:30:58.101
15,30,19.4,0,1000,100,38,650, 2022-01-18 13:31:01.003
16,30,19.4,0,1000,100,38,650, 2022-01-18 13:31:04.351
17,30,19.4,0,1000,100,38,650, 2022-01-18 13:31:06.073
18,30,19.4,0,1000,100,38,650, 2022-01-18 13:31:07.799
19,250,241.1,0,1000,100,83,1670, 2022-01-18 13:31:28.779
20,250,241.2,0,1000,100,82,1154, 2022-01-18 13:31:31.429
21,250,241.1,0,1000,100,83,1670, 2022-01-18 13:31:34.931
22,250,241.2,0,1000,100,82,1154, 2022-01-18 13:31:37.627
23,250,241.1,0,1000,100,83,1670, 2022-01-18 13:31:41.133
24,250,241.2,0,1000,100,82,1154, 2022-01-18 13:31:43.787
25,250,241.1,0,1000,100,83,1670, 2022-01-18 13:31:50.353
26,250,241.2,0,1000,100,82,1154, 2022-01-18 13:31:53.075
27,250,241.1,0,1000,100,83,1670, 2022-01-18 13:31:56.519
28,250,241.2,0,1000,100,82,1154, 2022-01-18 13:31:59.123
29,250,241.1,0,1000,100,83,1670, 2022-01-18 13:32:02.655
30,250,241.2,0,1000,100,82,1154, 2022-01-18 13:32:05.337
31,30,19.4,0,1000,100,38,650, 2022-01-18 13:32:10.065
32,30,19.4,0,1000,100,38,650, 2022-01-18 13:32:11.565
33,30,19.4,0,1000,100,38,650, 2022-01-18 13:32:14.643
34,30,19.4,0,1000,100,38,650, 2022-01-18 13:32:16.473
35,30,19.4,0,1000,100,38,650, 2022-01-18 13:32:19.953
36,30,19.4,0,1000,100,38,650, 2022-01-18 13:32:21.669
37,30,19.4,0,1000,100,38,650, 2022-01-18 13:32:23.381
38,30,19.4,0,1000,100,38,650, 2022-01-18 13:32:26.381
39,30,19.4,0,1000,100,38,650, 2022-01-18 13:32:27.881
1,250,241.1,0,1000,100,82,1154, 2022-01-18 13:35:58.904
2,250,241.2,0,1000,100,83,1670, 2022-01-18 13:36:02.322
3,250,241.1,0,1000,100,82,1153, 2022-01-18 13:36:05.184
4,250,241.2,0,1000,100,83,1670, 2022-01-18 13:36:08.398
5,250,241.1,0,1000,100,82,1154, 2022-01-18 13:36:11.224
6,250,241.2,0,1000,100,83,1670, 2022-01-18 13:36:14.550
7,250,241.1,0,1000,100,82,1153, 2022-01-18 13:36:20.730
8,250,241.2,0,1000,100,83,1670, 2022-01-18 13:36:24.000
9,250,241.1,0,1000,100,82,1154, 2022-01-18 13:36:26.788
10,250,241.2,0,1000,100,83,1670, 2022-01-18 13:36:29.998
11,250,241.1,0,1000,100,82,1154, 2022-01-18 13:36:32.776
12,250,241.2,0,1000,100,83,1670, 2022-01-18 13:36:36.046
13,30,19.4,0,1000,100,38,650, 2022-01-18 13:36:40.840
14,30,19.4,0,1000,100,35,650, 2022-01-18 13:36:42.582
15,30,19.4,0,1000,100,38,650, 2022-01-18 13:36:45.518
16,30,19.4,0,1000,100,38,650, 2022-01-18 13:36:48.922
17,30,19.4,0,1000,100,38,650, 2022-01-18 13:36:50.664
18,30,19.4,0,1000,100,38,650, 2022-01-18 13:36:52.438
19,250,241.1,0,1000,100,83,1670, 2022-01-18 13:37:13.350
20,250,241.2,0,1000,100,82,1154, 2022-01-18 13:37:15.990
21,250,241.1,0,1000,100,83,1670, 2022-01-18 13:37:19.398
22,250,241.2,0,1000,100,82,1154, 2022-01-18 13:37:21.974
23,250,241.1,0,1000,100,83,1670, 2022-01-18 13:37:25.412
24,250,241.2,0,1000,100,82,1154, 2022-01-18 13:37:28.140
25,250,241.1,0,1000,100,83,1670, 2022-01-18 13:37:34.852
26,250,241.2,0,1000,100,82,1154, 2022-01-18 13:37:37.468
27,250,241.1,0,1000,100,83,1670, 2022-01-18 13:37:40.922
28,250,241.2,0,1000,100,82,1154, 2022-01-18 13:37:43.702
29,250,241.1,0,1000,100,83,1670, 2022-01-18 13:37:47.290
30,250,241.2,0,1000,100,82,1154, 2022-01-18 13:37:49.874
31,30,19.4,0,1000,100,38,650, 2022-01-18 13:37:54.548
32,30,19.4,0,1000,100,38,650, 2022-01-18 13:37:56.030
33,30,19.4,0,1000,100,38,650, 2022-01-18 13:37:59.104
34,30,19.4,0,1000,100,38,650, 2022-01-18 13:38:00.904
35,30,19.4,0,1000,100,38,650, 2022-01-18 13:38:04.362
36,30,19.4,0,1000,100,38,650, 2022-01-18 13:38:06.078
37,30,19.4,0,1000,100,38,650, 2022-01-18 13:38:07.768
38,30,19.4,0,1000,100,38,650, 2022-01-18 13:38:10.748
39,30,19.4,0,1000,100,38,650, 2022-01-18 13:38:12.248
1,250,241.1,1800,1000,100,82,1154, 2022-02-11 09:12:28.065
2,250,241.2,1800,1000,100,83,1670, 2022-02-11 09:12:31.355
3,250,241.1,1800,1000,100,82,1153, 2022-02-11 09:12:34.187
4,250,241.2,1800,1000,100,83,1670, 2022-02-11 09:12:37.429
5,250,241.1,1800,1000,100,82,1154, 2022-02-11 09:12:40.189
6,250,241.2,1800,1000,100,83,1670, 2022-02-11 09:12:43.509
7,250,241.1,1800,1000,100,82,1153, 2022-02-11 09:12:49.277
8,250,241.2,1800,1000,100,83,1670, 2022-02-11 09:12:52.547
9,250,241.1,1800,1000,100,82,1154, 2022-02-11 09:12:55.389
10,250,241.2,1800,1000,100,83,1670, 2022-02-11 09:12:58.755
11,250,241.1,1800,1000,100,82,1154, 2022-02-11 09:13:01.615
12,250,241.2,1800,1000,100,83,1670, 2022-02-11 09:13:04.827
13,30,19.4,500,1000,100,38,650, 2022-02-11 09:13:09.307
14,30,19.4,500,1000,100,38,650, 2022-02-11 09:13:11.019
15,30,19.4,500,1000,100,38,650, 2022-02-11 09:13:13.949
16,30,19.4,500,1000,100,38,650, 2022-02-11 09:13:17.335
17,30,19.4,500,1000,100,38,650, 2022-02-11 09:13:19.101
18,30,19.4,500,1000,100,38,650, 2022-02-11 09:13:20.805
19,250,241.1,1700,1000,100,83,1670, 2022-02-11 09:13:41.227
20,250,241.2,1700,1000,100,82,1154, 2022-02-11 09:13:43.807
21,250,241.1,1700,1000,100,83,1670, 2022-02-11 09:13:47.243
22,250,241.2,1700,1000,100,82,1154, 2022-02-11 09:13:49.983
23,250,241.1,1700,1000,100,83,1670, 2022-02-11 09:13:53.453
24,250,241.2,1700,1000,100,82,1154, 2022-02-11 09:13:56.171
25,250,241.1,1700,1000,100,83,1670, 2022-02-11 09:14:02.597
26,250,241.2,1700,1000,100,82,1154, 2022-02-11 09:14:05.183
27,250,241.1,1699,1000,100,83,1670, 2022-02-11 09:14:08.627
28,250,241.2,1678,1000,100,82,1154, 2022-02-11 09:14:11.315
29,250,241.1,1700,1000,100,83,1670, 2022-02-11 09:14:14.863
30,250,241.2,1679,1000,100,82,1154, 2022-02-11 09:14:17.555
31,30,19.4,500,1000,100,38,650, 2022-02-11 09:14:21.981
32,30,19.4,500,1000,100,38,650, 2022-02-11 09:14:23.493
33,30,19.4,500,1000,100,38,650, 2022-02-11 09:14:26.559
34,30,19.4,500,1000,100,38,650, 2022-02-11 09:14:28.327
35,30,19.4,500,1000,100,38,650, 2022-02-11 09:14:31.859
36,30,19.4,500,1000,100,38,650, 2022-02-11 09:14:33.577
37,30,19.4,500,1000,100,38,650, 2022-02-11 09:14:35.299
38,30,19.4,500,1000,100,38,650, 2022-02-11 09:14:38.289
39,30,19.4,500,1000,100,38,650, 2022-02-11 09:14:39.787
1,250,241.1,600,1000,100,82,1154, 2022-02-11 09:15:26.139
2,250,241.2,600,1000,100,83,1670, 2022-02-11 09:15:29.469
3,250,241.1,600,1000,100,82,1153, 2022-02-11 09:15:32.299
4,250,241.2,600,1000,100,83,1670, 2022-02-11 09:15:35.541
5,250,241.1,600,1000,100,82,1154, 2022-02-11 09:15:38.355
6,250,241.2,600,1000,100,83,1670, 2022-02-11 09:15:41.759
7,250,241.1,600,1000,100,82,1153, 2022-02-11 09:15:47.549
8,250,241.2,600,1000,100,83,1670, 2022-02-11 09:15:50.821
9,250,241.1,600,1000,100,82,1154, 2022-02-11 09:15:53.547
10,250,241.2,600,1000,100,83,1670, 2022-02-11 09:15:56.831
11,250,241.1,600,1000,100,82,1154, 2022-02-11 09:15:59.601
12,250,241.2,600,1000,100,83,1670, 2022-02-11 09:16:02.819
13,30,19.4,1900,1000,100,38,650, 2022-02-11 09:16:07.313
14,30,19.4,1900,1000,100,38,650, 2022-02-11 09:16:09.011
15,30,19.4,1900,1000,100,38,650, 2022-02-11 09:16:11.925
16,30,19.4,1900,1000,100,38,650, 2022-02-11 09:16:15.251
17,30,19.4,1900,1000,100,38,650, 2022-02-11 09:16:16.991
18,30,19.4,1900,1000,100,38,650, 2022-02-11 09:16:18.713
19,250,241.1,600,1000,100,83,1670, 2022-02-11 09:16:39.087
20,250,241.2,600,1000,100,82,1154, 2022-02-11 09:16:41.717
21,250,241.1,600,1000,100,83,1670, 2022-02-11 09:16:45.147
22,250,241.2,600,1000,100,82,1154, 2022-02-11 09:16:47.923
23,250,241.1,600,1000,100,83,1670, 2022-02-11 09:16:51.353
24,250,241.2,600,1000,100,82,1154, 2022-02-11 09:16:54.049
25,250,241.1,600,1000,100,83,1670, 2022-02-11 09:17:00.513
26,250,241.2,600,1000,100,82,1154, 2022-02-11 09:17:03.107
27,250,241.1,600,1000,100,83,1670, 2022-02-11 09:17:06.557
28,250,241.2,600,1000,100,82,1154, 2022-02-11 09:17:09.229
29,250,241.1,600,1000,100,83,1670, 2022-02-11 09:17:12.679
30,250,241.2,600,1000,100,82,1154, 2022-02-11 09:17:15.305
31,30,19.4,1900,1000,100,38,650, 2022-02-11 09:17:19.557
32,30,19.4,1900,1000,100,38,650, 2022-02-11 09:17:21.055
33,30,19.4,1900,1000,100,38,650, 2022-02-11 09:17:24.157
34,30,19.4,1900,1000,100,38,650, 2022-02-11 09:17:25.929
35,30,19.4,1900,1000,100,38,650, 2022-02-11 09:17:29.351
36,30,19.4,1900,1000,100,38,650, 2022-02-11 09:17:31.087
37,30,19.4,1900,1000,100,38,650, 2022-02-11 09:17:32.831
38,30,19.4,1900,1000,100,38,650, 2022-02-11 09:17:35.891
39,30,19.4,1900,1000,100,38,650, 2022-02-11 09:17:37.415
1,250,241.1,200,1000,100,82,1154, 2022-02-11 09:18:24.326
2,250,241.2,200,1000,100,83,1670, 2022-02-11 09:18:27.632
3,250,241.1,200,1000,100,82,1153, 2022-02-11 09:18:30.490
4,250,241.2,200,1000,100,83,1670, 2022-02-11 09:18:33.734
5,250,241.1,200,1000,100,82,1154, 2022-02-11 09:18:36.478
6,250,241.2,200,1000,100,83,1670, 2022-02-11 09:18:39.760
7,250,241.1,200,1000,100,82,1153, 2022-02-11 09:18:45.510
8,250,241.2,200,1000,100,83,1670, 2022-02-11 09:18:48.766
9,250,241.1,200,1000,100,82,1154, 2022-02-11 09:18:51.550
10,250,241.2,200,1000,100,83,1670, 2022-02-11 09:18:54.810
11,250,241.1,200,1000,100,82,1154, 2022-02-11 09:18:57.560
12,250,241.2,200,1000,100,83,1670, 2022-02-11 09:19:00.858
13,30,19.4,1700,1000,100,38,650, 2022-02-11 09:19:05.332
14,30,19.4,1700,1000,100,38,650, 2022-02-11 09:19:07.098
15,30,19.4,1700,1000,100,38,650, 2022-02-11 09:19:10.016
16,30,19.4,1700,1000,100,38,650, 2022-02-11 09:19:13.320
17,30,19.4,1700,1000,100,38,650, 2022-02-11 09:19:15.002
18,30,19.4,1700,1000,100,38,650, 2022-02-11 09:19:16.700
19,250,241.1,200,1000,100,83,1670, 2022-02-11 09:19:37.122
20,250,241.2,200,1000,100,82,1154, 2022-02-11 09:19:39.712
21,250,241.1,200,1000,100,83,1670, 2022-02-11 09:19:43.158
22,250,241.2,200,1000,100,82,1154, 2022-02-11 09:19:45.802
23,250,241.1,200,1000,100,83,1670, 2022-02-11 09:19:49.224
24,250,241.2,200,1000,100,82,1154, 2022-02-11 09:19:51.810
25,250,241.1,200,1000,100,83,1670, 2022-02-11 09:19:58.192
26,250,241.2,200,1000,100,82,1154, 2022-02-11 09:20:00.836
27,250,241.1,200,1000,100,83,1670, 2022-02-11 09:20:04.238
28,250,241.2,200,1000,100,82,1154, 2022-02-11 09:20:06.792
29,250,241.1,200,1000,100,83,1670, 2022-02-11 09:20:10.290
30,250,241.2,200,1000,100,82,1154, 2022-02-11 09:20:12.932
